Sample - Blank 600	597	594	591	588	585	582	579	576	573	570	567	564	561	558	555	552	549	546	543	540	537	534	531	528	525	522	519	516	513	510	507	504	501	498	495	492	489	486	483	480	477	474	471	468	465	462	459	456	453	450	447	444	441	438	435	432	429	426	423	420	417	414	411	408	405	402	399	396	393	390	387	384	381	378	375	372	369	366	363	360	357	354	351	348	345	342	339	336	333	330	327	324	321	318	315	312	309	306	303	300	297	294	291	288	285	282	279	276	273	270	267	264	261	258	255	252	249	246	243	240	237	234	231	228	225	222	219	216	213	210	207	204	201	198	195	192	189	186	183	180	177	174	171	168	165	162	159	156	153	150	147	144	141	138	135	132	129	126	123	120	117	114	111	108	105	102	99	96	93	90	87	84	81	78	75	72	69	66	63	60	57	54	51	48	45	42	39
nm																																																																																																																	
Normalized by 75.335																																																																																																																	
246.129	183.997578	62.58989387	82.41446246	86.99506637	38.31615603	35.78091596	24.02518942	35.81207745	65.69338423	47.67670871	6.168784308	18.08613654	4.168474112	12.00776004	73.57239492	14.52835625	69.39606415	27.17308048	8.307033806	21.72399963	21.16374289	20.85838434	18.26755786	41.40220758	12.99994191	13.50611039	24.3018637	21.38972794	17.0540292	-8.658598605	34.90079227	6.408233772	-3.132695785	34.43973815	38.73185016	18.98007422	-6.752639394	-0.002185270441	76.36664523	48.04609645	25.87646635	28.44388304	52.21169415	9.89099842	26.30557229	35.54532237	-0.002292853506	13.21066084	-10.22056982	21.72417731	22.9363028	-2.255419623	70.80899391	7.66110193	19.11907628	8.182217353	1.970684187	15.38433701	22.31476736	9.002776509	0.8796902755	-2.589603838	2.551225393	20.06722582	25.40000263	9.583941155	10.88817264	10.54407639	8.728773323	23.06040401	12.84929079	-13.13321308	26.39198279	17.65861008	24.73375556	11.46900273	10.56084303	14.26561484	28.365722	-2.16066843	1.056707371	15.73340182	9.354528308	9.556685581	15.31474295	6.761676695	17.1200472	16.70618283	18.30823077	16.14888483	17.21695362	4.167785865	12.8343743	7.442492734	5.143003602	-1.972632716	9.591963451	10.77591543	9.445411678	2.265819435	8.654146792	3.744498979	14.56621721	0.2298703723	11.8177609	3.696254025	3.631937942	4.25877215	7.807105907	5.76835337	2.11572028	2.586291617	2.211313754	2.78866193	4.434054351	1.204697032	3.066668363	-0.914703679	7.745728701	2.569662548	0.817080368	8.545305555	6.205754071	6.177777325	0.0006076950853	5.894268424	6.943789284	4.200360712	4.769761789	10.9120754	9.594183159	5.081905358	-0.4749414647	4.689731842	12.23408433	1.431245122	7.720853462	2.748536333	6.885659667	1.291006122	6.455330091	11.06564344	7.50029231	11.78604038	4.730121009	5.478603882	9.713980312	10.96169551	8.749121234	8.675372426	6.001954918	11.94361019	7.611750828	12.39581676	12.03495579	12.2870693	14.40481243	19.32032343	11.39567172	9.614333767	9.695154216	15.93960029	21.76597139	29.35001248	22.47537155	27.36592763	17.94930631	30.25571433	31.64766889	43.11925776	66.47284356	95.71860407	154.0910934	187.7849968	233.6313925	253.6232869	250.0030272	244.5523026	231.5123562	209.1637655	223.7390528	184.0700316	422.8572316	3852.464233	18956.49138	26627.08329	15676.98758	5666.007276
250.617	-69.87951093	52.41782077	-23.36977557	48.16022178	59.83133555	66.65077701	-20.43973146	-73.57362739	-55.8132085	-7.725678315	-26.13396192	3.078642537	-37.49064621	-17.90892424	5.227551918	-54.36016868	23.12628832	-35.48201708	-20.44396133	-8.505643528	-4.825656971	-3.968581138	-7.273663923	15.69048623	-1.386718138	-2.299136725	13.28228015	5.617216506	-25.85343954	9.739870198	-24.533842	0.9254921605	-10.70146903	-37.03365475	-28.90815753	1.401842087	-0.001169796998	-9.271240773	-18.99744705	-48.1671197	0.0005046408282	-13.41074392	-45.46229563	-5.275242428	-10.33246917	17.34567886	-17.15505274	-30.57975306	-4.760447541	-12.61264417	0.8562169445	-16.02906036	10.90413144	-20.51545596	13.48741479	-19.09918467	3.706691312	12.91500741	7.63637651	-5.374968191	-3.935442329	-18.71538362	1.90559047	-1.872685098	10.9995626	-2.38360018	-4.065735015	-15.15902942	-11.91307419	-0.5224780324	-4.533629177	-5.880342575	8.167827192	-22.12293875	-5.537498314	-5.850872293	-12.69576668	-1.697413232	-5.810858187	-5.242671065	-14.86092945	-4.544411365	1.835906045	-6.419700761	-13.85958528	2.69092425	-10.48466372	-9.906599345	-5.582642291	-5.423750494	-7.888367345	-13.29551064	0.549368984	1.322779308	-8.954004434	-1.723312679	-4.292106738	-11.48952458	2.862972426	-6.754619124	3.83467179	-8.196396706	-3.908212071	-1.652468491	-1.764667919	3.341565593	-0.4071489518	-4.767343655	-2.97173725	2.304022586	0.877357938	1.928038368	-2.855651417	-2.167012658	1.411035844	-3.47534891	-1.658125909	1.039861419	-1.604734935	0.8768940647	0.3072832719	-3.10275107	-2.77544159	2.227267247	-0.7075829707	0.8235702487	-2.329320101	2.178207077	-3.841622329	1.758134862	-0.3370167763	-0.363102402	-3.146313959	-0.184506758	-2.682629228	2.648805757	1.57212107	3.931025352	-5.118185555	1.599953792	-2.943229445	0.4632167597	-3.163309522	-0.5960187376	0.4422167947	-2.484097062	-2.17008866	2.583721646	2.27348773	0.003260874323	0.7023566595	6.823965186	2.496903841	5.938943911	6.907237339	7.221750511	2.551121251	8.595211017	4.870870087	2.237834237	6.064390996	12.2583709	12.84188793	12.84216648	12.01923093	20.02390293	17.42232374	22.18902382	37.4960473	45.90945496	100.5275961	133.5668845	153.5914661	186.2296117	188.5094056	199.1719462	182.4302566	170.8587452	176.5948151	119.3238949	179.9966359	1200.54327	6131.380968	16285.93101	23309.23941	9879.957199	1552.637414	-6.513498443
255.108	-5.485717257	22.1562052	-12.99722046	-63.18282066	13.0368885	2.760389848	-12.9924176	-25.18195223	4.422580411	-16.1254571	-12.44914928	-9.481189599	23.52910982	-10.32332719	-6.629675064	7.289823568	17.77950755	-12.33482032	5.351515336	0.01338441847	-16.6660493	-14.50001309	-15.213766	9.765352638	-18.19921509	-3.245885023	-4.035626942	-6.979355731	-2.73658386	2.711640789	-0.7335273765	-31.68595099	-10.81184071	10.09407164	-50.66942344	-57.23361541	-22.86695364	-1.170514826	-25.93984194	-7.906884084	-0.00076396202	30.43180258	14.20119345	-8.516001186	0.0004586494614	-51.48960606	12.21599847	16.91817738	-38.44579248	-7.300241277	-35.41363432	0.851980602	-19.46962397	5.78521922	-3.993153665	-4.626241691	-0.7512653173	-2.17189201	-8.406237089	-1.356169685	16.54583183	-11.7302606	-4.488773693	12.59617483	1.857617706	3.009296157	5.262498453	-10.19880058	0.5594205735	-3.153203101	-2.530015197	9.414662374	7.758076449	6.175688103	-3.25469785	-6.361873399	6.191643898	-8.168750339	5.026998678	4.075268568	6.316187102	12.23089175	-5.190084987	3.239878722	4.195179373	-2.376256225	3.30613376	-5.16502188	-6.891501032	-0.6080258332	3.824957553	3.71158937	2.485078789	-1.86874064	-1.547389598	-6.467356162	-1.202455628	1.159877138	1.111308891	0.8535516575	-4.274810406	-0.9400004341	-2.912866026	-0.9993339644	1.456703883	-3.520345809	1.504116439	0.8019828622	-1.803390133	-1.31424097	1.505805543	-3.634368423	-0.958234844	-0.7241450273	0.3863289329	0.003739908652	-1.048312505	1.525614653	-0.2823019923	-5.034820617	3.245933877	-4.54162655	-0.4645355521	-0.7491222954	-2.423729474	-2.905122906	3.663744077	3.983451619	-1.630064951	-0.474007313	-2.916144974	-1.628964261	0.3759156435	-2.221505364	0.9134924879	-1.953684786	0.1791207104	1.045493763	2.671328891	-1.279599595	0.6258555863	-1.997378736	4.416053537	1.660684341	2.975505864	6.33854405	4.973861595	1.307613921	2.58154272	1.566517088	0.5673498381	7.168287038	6.995050705	3.904786167	7.390136031	10.37187477	6.00488727	18.96562335	10.2851728	14.77667969	11.18601854	17.83463934	19.50472832	13.50828421	16.73273899	21.40555762	26.17806146	31.80469652	72.19948554	114.6191982	156.804066	199.3874012	205.9895965	214.3266162	210.9671925	223.9844077	179.107507	150.7646822	167.2067384	470.1750004	3328.658453	10831.22024	16335.42902	13655.63152	5568.63731	488.6982327	-24.29348569	-389.6724132
259.603	-50.16001896	-91.00093969	-15.89673634	-64.88268066	27.21020365	-13.49543503	-39.93289131	2.620789594	-13.96366466	-8.101425727	-68.34588084	-11.84021455	42.05460404	-14.60764095	-2.716941541	15.1076494	29.72824785	9.538339577	20.4225642	0.8610470453	7.85480131	-4.184106522	-10.56720168	6.220872008	-11.01946394	4.310195133	-5.934973439	4.941940488	-6.597578768	-15.18311072	-22.51662215	0.9504149538	17.27326556	5.801483553	45.80023381	0.02661296071	44.38908411	15.63725965	39.43991886	22.08298519	2.361865652	6.956586948	29.21567967	25.19968782	-23.59700533	31.7790136	20.94603399	0.01578169478	45.47405991	19.66262211	13.32275919	5.252344864	31.34380601	-11.90731265	10.71189847	-4.756583258	19.17625816	-10.42935953	5.049840002	8.368479504	5.44599533	12.06420311	1.31879206	7.777116016	10.13712311	-11.13474747	-1.205889009	2.925643477	-5.05498717	-4.893181664	13.08138051	2.544159891	14.4536096	-7.827377177	4.787666338	8.878543205	-4.557359449	9.705297944	2.147460515	4.185974164	-0.4062834467	-2.360713389	-8.390279332	-5.923297667	8.990711119	-5.238625263	7.82443483	1.330377668	-7.732345562	7.830012163	-1.818835638	-7.633194999	5.68325398	1.374510431	-1.334485682	0.5060295158	-0.4971907171	1.431804656	0.9139343225	-2.852480739	-0.209814525	-1.547164258	5.81525978	2.057167224	3.661518367	0.1512595236	1.406208119	-0.0002876900732	0.9888161812	0.728833989	2.45793999	-0.6920136131	1.351936124	1.218692553	1.174898308	0.9251838953	-0.4385832617	-0.7183820559	-1.256814237	0.3021669921	0.6329805449	4.83464179	2.881353812	6.628271404	1.615080437	0.2807011437	-1.353465749	1.838100545	1.225799487	-0.5001484778	2.835409425	1.503573956	3.465169632	0.7652539931	-0.936561107	7.680990587	0.9022562346	3.726870755	1.200824514	-0.9994230192	-7.251542179	2.857117103	3.294385295	8.192330232	-0.7655834453	5.299857045	-1.804014084	2.83285968	-1.324178519	2.922747209	1.31052815	8.095050506	10.78729533	8.170120613	6.165179085	12.10568074	14.81893016	14.06101848	12.46635084	17.00987695	18.45328502	19.9692573	19.31193165	25.43565086	22.73435302	36.28591852	44.82466631	84.64671594	119.6569573	188.0934189	230.3611741	242.124384	251.7317495	232.0685759	220.2289576	209.516011	196.7326331	265.1462275	1658.300499	7317.779101	14788.07917	14150.16676	7199.117742	1575.762981	116.273326	-14.52621418	-526.1001971	-1452.209279
264.102	-41.08537635	79.22022896	54.34264828	23.68863559	111.8518398	11.67473688	19.91905473	-4.999076444	86.31800682	60.86859661	28.61901613	10.28797101	51.39796204	-16.91742262	11.5103807	-14.71870665	26.68439227	4.51814924	20.6571032	12.80367152	33.21486452	-8.220714044	13.41955411	8.141887835	2.040287462	10.62081134	-9.728887306	0.944068773	8.515058185	-13.74229986	29.50373454	4.128567481	43.28837353	15.71044933	33.54436862	17.20421364	8.333211404	65.14321848	-2.464847847	4.939963679	67.64080188	-1.228013986	-2.385339774	9.307758593	4.556207514	-4.500655195	23.35101058	35.9013586	2.10561202	26.84291704	24.52982101	24.18392477	4.622790128	18.97927427	20.98103516	-2.530484706	-8.957621041	39.55101052	9.952003888	33.33093613	-1.446473905	-1.420243029	5.603649802	16.51770879	-6.062161868	32.84717303	1.276277629	6.808133402	-1.198093712	20.10692802	21.67983562	17.85294002	2.646075404	10.89521986	6.10292451	0.005338937002	12.54965201	15.49987217	6.858624941	0.8892376425	8.61754972	15.03039365	14.58049993	18.08776001	8.785804258	-4.821086749	2.527921017	-6.348918615	-2.054848422	-6.319844796	14.17838935	2.810618644	4.52943373	-0.5832217188	3.665497593	2.719332524	3.681252209	6.840036723	7.04114262	0.4681266278	4.22668492	0.8211506737	0.934761164	8.559930232	5.479763033	2.723957429	1.642828764	3.211742722	2.755309482	2.983245724	-0.9667572203	-1.85069636	2.579723869	-1.394281313	2.084269418	1.637965063	-1.026904706	2.156792167	1.478208005	2.107634306	-3.531561773	0.3398205588	6.129386204	1.802306677	5.461098776	1.060874117	2.998379959	-4.797597899	7.32245968	2.278508276	-0.9444836701	2.785589945	7.162218962	9.326665239	4.3407133	-0.7794398011	-0.1972077167	3.773308541	3.280576439	2.640627733	3.08370562	3.208033035	2.164030896	2.628736631	7.144677593	1.931930956	8.467134782	2.376820216	5.009136229	2.328870122	8.480980654	10.59430255	10.23810324	9.594139232	11.42354398	15.61766724	7.804584578	15.1073279	17.42063032	26.66348177	23.29564093	16.61172039	27.87499988	33.14443441	44.31830773	73.21223148	113.7339167	150.4878824	218.0053466	258.5434025	272.2922063	283.9621746	307.8533358	268.7590807	231.9634593	241.0804168	751.4948631	4467.761806	12401.44878	16288.91272	10710.84341	2927.626756	340.8138926	-9.843047166	-56.38815688	-617.4388637	-1382.919745	-1386.160642
268.605	-36.37771345	-12.50317745	26.76789575	-68.34337619	-73.84199718	3.474001583	-73.25957657	-24.92078587	-81.32126366	-15.53432447	-1.889460651	-10.55578689	-32.23372754	4.360180332	7.398684259	-23.30611316	9.998471536	11.57508866	27.36877469	20.17947424	-4.672146481	-6.478178409	-8.280775147	-1.054106481	1.059622549	-14.04895052	-15.0593669	3.438458607	2.053025541	-11.67748435	-5.741214131	-5.427877072	18.83919751	6.420373399	-57.01692149	14.51204929	18.59320752	-31.57796231	-20.30778958	-12.74103972	18.06826349	-35.52057243	-17.20664127	0.009947314402	-2.350453644	-6.951112135	-20.61845624	-24.64078177	-25.96224717	9.208271268	-11.66761323	-13.42137447	7.619657095	7.473411462	-32.37722638	-19.94966539	-10.07075418	4.07731306	0.7899714903	-8.393859847	-17.87659915	2.202299161	14.43100829	0.7111639612	-20.14364559	6.090066443	-11.86299897	15.28485554	12.28288549	-14.80845907	6.852433766	-23.97728292	12.5426815	-12.30027129	-3.146838575	-9.205765055	12.42268812	-8.222341339	-8.016354638	4.113084545	-9.77918885	6.450792408	5.005807273	1.619785592	0.00088269355	-3.820349484	1.116161299	3.632649198	2.819881429	-5.130741723	-9.950794268	-2.891780896	2.174999299	-7.810785545	-1.45779295	6.161276913	-5.417794461	0.5222263405	0.2487503962	-0.7187311694	2.064039698	-4.6546785	4.050085428	4.309215075	-3.824666345	-4.125925665	-1.692688082	0.7518663748	-1.348488909	-0.4560704408	-0.0005143635151	-2.37807914	2.551773836	-1.640511131	-1.073578932	0.2233576357	1.176836425	-2.892462329	-1.974578551	0.4972753036	-3.816786565	-0.1779870959	-4.739655312	5.399101795	4.663434174	2.497047795	1.909475538	-4.632071935	0.004832787114	-3.803706251	-2.709070628	4.916731909	-0.6311283641	-9.609913808	-1.016885044	-3.200247389	0.7940874315	2.520152133	5.824132313	-1.45031696	8.115996258	0.6930646205	3.254778542	-0.1658292208	8.356074658	10.77660539	-1.152398994	5.055834759	5.319295648	3.358558754	5.243984917	11.38995778	14.47954668	10.97856031	15.52983264	14.67397762	10.93393374	19.69927692	17.43313851	24.21254597	17.15382061	26.62901142	34.6604722	53.19564168	102.5733965	134.8058579	191.0357759	227.0253494	271.6841752	290.0040311	309.4674977	299.7283517	270.6622557	254.7074149	371.2249877	1989.295918	9103.469734	16357.9348	13851.40028	5690.937927	951.4700178	19.91617759	3.258427621	-134.6719521	-701.5106292	-1247.46815	-1054.390147	-287.3570335
273.112	-40.2124731	-85.24250317	-32.24659271	-57.91095008	-128.4147631	-82.84387124	-123.9739245	-115.3488211	-97.64920889	31.51766673	17.59501347	-8.373030815	-3.527195798	-29.34763045	-37.48289554	-15.26022374	-39.21092486	-8.164724097	-11.26619364	0.8856608775	-7.836605071	-4.612167003	-21.78364071	-13.24508627	-10.61078182	-15.78455985	-5.063894143	-1.487712567	-18.72721842	4.296517076	-4.107772082	-16.3645154	-21.78023365	-27.75579106	-33.16447314	-50.43283787	-1.440947044	-22.5957654	-15.38407913	-25.69901552	-11.73367351	7.687517828	-11.17673563	-3.644432093	-18.96292775	-14.04552606	-4.623657462	-44.13855795	-4.369460765	-17.58223864	-9.822328516	-14.52038027	-37.52773794	-39.53784706	-24.55584853	10.51722426	11.8633331	-18.10791089	-27.07275898	4.624581014	2.257134632	-35.52453686	0.7292625386	-16.46952059	-3.502854904	8.202000463	-15.30122038	-3.860314576	-13.01650202	0.5969521481	-8.674404638	-5.089126099	-6.0605009	-10.25486653	-21.17566381	-5.681559769	-9.54223529	-6.340816495	-8.564699492	-15.72975805	3.139687494	-5.648824061	0.8425573552	2.455464528	2.783019988	-3.473146106	-9.396887514	-12.83677899	-7.840180116	-8.998424571	-10.39316218	-2.594705635	3.769936041	4.248401619	1.759250405	-6.226500798	-9.304268184	-2.636616744	4.042235747	-4.117527624	-5.55481475	-4.488055411	-2.727176617	2.08249801	-2.759919647	-3.833921349	-2.797739304	-2.430610407	-1.092139441	-3.219319794	0.6033326805	-0.385638228	3.182272848	-3.830772609	0.5386488273	-0.2281596378	-1.670929186	-1.852030417	-1.535034134	-1.349537443	1.226194387	-0.3517688204	0.5324766908	-1.874834881	-3.573455485	1.733881249	1.188281717	-2.176881798	-4.400514202	-1.282490771	-1.176910106	-2.466284391	2.770878391	2.533916755	-3.684509461	-0.3962185458	2.603452856	-2.941107701	-0.7512558817	-8.971375805	2.854509824	4.388601403	2.946294109	1.880577458	-1.172627926	-0.6693472906	2.831218338	5.105560471	6.348616529	1.781115356	4.019503632	13.42080835	18.92093113	12.67746216	16.32804034	14.3494665	12.99915698	20.40858454	19.3709529	25.56173239	25.80709026	38.16267868	64.12701208	111.9585945	172.4931556	231.6974934	238.80909	272.9397497	292.6994543	314.1612848	327.2365891	284.0013921	320.5105115	839.7877409	4754.417671	12761.9563	16494.84547	9735.797127	2259.46116	181.2636122	9.63763864	-13.2604521	-253.9807476	-753.1510333	-1100.09763	-711.256901	-185.4811333	-17.94241063
277.622	-12.5317913	-34.8411283	3.201182657	44.80392132	54.62089823	-59.07849901	9.006697424	0.1815999931	-59.82086506	-16.11216204	14.43811996	-13.22206436	44.76307634	-10.4197895	-2.973368275	-11.21976854	-26.94602585	-28.28080682	-12.38894173	-14.37385482	12.81333051	-22.01598153	-12.40350716	5.921731509	2.724052389	-11.17039361	-7.675989825	-8.021461759	4.223550036	3.751556548	42.90102925	-6.694550382	-13.83228078	-3.379672853	-33.62929829	-13.19665514	-48.27375418	-2.692752996	-18.20164806	7.814510679	42.30479967	7.793013143	23.92765242	-11.04347461	-19.2357447	10.68663705	-10.55764602	1.155044585	-17.71993808	-15.73165933	-1.99668103	13.72248517	0.9756195845	-10.48362279	-27.670408	-27.54864422	5.162104588	-15.02553146	5.654044339	9.37999177	-25.94337511	-3.74223327	4.435396938	5.086694935	9.94414915	6.932324824	1.346260023	-17.64469751	5.64937988	-9.691430677	-14.6671125	-17.14110799	2.794761141	-7.669560018	1.063935717	-13.09702656	8.139518079	-6.942033244	-14.00759132	-19.24180027	-3.644267382	-17.18408555	-6.411196908	-0.4147558521	3.63337014	-9.001687458	-7.241668043	-13.39232461	-8.305855544	0.3582005492	1.027995011	-0.9791008639	-3.501175458	-1.845717112	-3.876025057	-1.159631137	4.159553386	-3.741796725	4.611110972	4.172312103	-0.4684075218	-0.2171898588	-6.717453984	-4.610938895	-3.357892537	2.03251929	-0.3152835421	1.694537834	-1.382914462	-1.513427076	2.755394725	-0.9751425424	1.406234816	-1.995374742	-1.652040448	-1.387916357	-0.9731117487	2.946566535	-2.963516202	1.366323246	3.19571602	-0.543263162	-1.260180294	-0.3445037242	4.940377605	2.232486065	4.821456743	-1.409564106	3.60653917	5.556159093	0.1861627741	-1.273408295	-4.52718776	-0.6406883782	3.123713067	-1.235696204	9.13491956	7.16029021	5.578986136	1.484899091	2.163665717	-0.3620127321	-1.049596558	-0.1686791059	6.160537232	6.284486168	2.021742015	-0.3329985235	8.08868392	2.786745097	8.636823307	12.15575061	22.73307623	18.47832419	18.97028534	19.40106369	21.06157108	25.43860452	24.92787626	31.10854058	56.03820852	97.34569627	154.3284464	197.1971441	260.0826902	280.0473334	271.9091724	294.6891837	301.730729	328.5338337	321.3409968	427.5698703	2250.7134	8536.043028	14701.63757	13301.18262	5018.311662	668.1731118	35.23039735	49.05755061	-53.91105429	-379.8586491	-886.5617871	-858.3322144	-421.408363	-94.04190696	-3.349514135	-8.38093238
282.136	51.09253099	16.1430498	-73.72438267	80.29804649	40.38520142	108.3232386	6.290479394	40.8317819	39.94851463	-37.47699511	-3.709754197	-38.36664077	-8.463644673	-39.60538424	-17.14439622	-23.02493895	-20.96146923	-16.8903259	11.64820671	38.66139802	-44.90846799	6.900141799	-3.471755583	-7.685843994	2.768702847	-5.442924735	5.295251339	-7.710370288	-6.48117837	-14.81714694	-6.89996278	35.05216777	-11.2539537	-6.86400992	-3.620456227	38.81734163	-23.99448675	-51.04954789	0.0009502766557	-18.68176504	-10.82410433	22.60818725	-1.286449269	3.782644946	15.99371075	34.03307661	25.232227	-9.391600121	17.02182341	-1.076261911	3.056238693	-4.025081032	-3.99676208	3.928677741	-9.441565918	13.64961856	-22.87076763	28.19788046	11.57792096	-3.200698031	6.248915992	18.44012329	-15.13168059	-2.973498948	-12.3804686	3.548270914	-6.22133081	18.03888924	11.57841749	-3.737200762	16.21454026	-3.503488317	1.717235454	-3.939109458	6.601737759	1.071230057	-12.51532471	10.14320267	-0.4980906688	9.603211467	-6.060401965	-1.805434348	10.50098647	6.796327297	-1.232356595	-7.612293441	16.78225943	11.04433644	-4.429839862	-7.894308852	-0.3530553999	4.385106517	-5.539987105	4.412093211	1.817925595	0.2935241043	-2.558195695	1.915657105	-1.836844157	6.785515801	0.4799732717	-0.8877984296	-1.215834523	-2.160207364	1.718760661	-2.94216824	3.227767497	3.785012814	-3.401621159	-1.549792168	4.702082491	1.201325724	-2.788412055	2.363552788	-0.1176560256	0.236421367	4.576080044	4.264461233	0.957839498	-4.025414919	7.82427932	-1.306471824	-2.199798079	4.603890758	-1.852451129	-4.578479481	1.383426068	-0.9568505012	8.27539173	0.3836217356	-0.2133301979	1.071354728	3.759776123	3.726844039	7.24273174	5.877356206	-3.949290755	7.132078992	5.920403191	6.655778013	-8.510504959	2.003569754	1.077948852	7.279833707	5.787271562	3.309768176	6.901753579	8.036270831	9.975471725	5.201987156	11.66963388	26.04132742	26.74023979	17.27649548	22.05264036	19.86486827	24.59863252	23.96730636	45.24745884	74.90080798	134.3005524	193.2138258	240.9220275	282.1619855	324.296031	351.5751099	314.9408852	301.9369185	295.7115189	320.4913051	1004.220111	5597.419535	13447.20696	13515.38903	8801.195864	2030.519864	155.1018219	51.81040851	41.71947262	-90.01708406	-487.070788	-824.7545133	-662.0616413	-257.9281622	8.45276878	50.36885957	29.64055677	68.15343948
286.653	3.420371251	118.8172718	117.1679349	-57.61594545	68.53108859	15.79853887	-6.078078331	26.75836005	-134.1276387	-16.60488318	12.83999607	13.75133619	-27.9022306	46.00025502	25.07142934	-1.431911521	-2.641710406	4.868012565	-38.52620928	11.12662644	-16.45516261	-22.10483665	11.03910829	-12.15235538	-5.536658462	-20.3344111	-3.195507999	-10.36028589	-11.43704811	15.57000923	-7.807506855	4.604789701	9.969217681	76.83645774	10.94309121	-33.97858791	-27.12986027	-12.50098286	22.77802109	-9.405051617	21.79728848	-54.9210123	-38.93224374	-10.12038466	-19.82362392	1.225423065	-31.44497479	-10.64645985	-34.25240769	3.24517942	-11.29268597	13.14345498	-14.08083121	-24.61252768	-3.826348857	12.82316784	-15.06873128	11.18398027	8.321792142	-19.33308906	14.153343	-5.408394389	-5.333344226	4.489465566	5.128730496	15.00608654	-4.865722425	26.92860685	-6.487790769	6.873260942	16.32438848	-7.057364463	6.909368037	6.766966054	7.748838435	-1.618698679	-18.89884969	-12.77058212	-0.4989875396	-9.182928928	16.87694512	13.62422261	12.77427449	-1.282904917	7.477779807	-8.066741153	3.142217141	-4.21900995	-5.579288973	3.97289735	5.60700102	2.372120178	-2.626480424	-6.027714971	4.60207729	-2.076507361	14.01456767	-2.478793138	-6.336892923	2.528778453	0.7265635455	-0.6701705147	4.887083765	2.178753227	1.346023779	0.3471240744	-2.274437602	1.429070729	-0.7145307525	0.7209952534	2.525888944	1.011188048	1.142769593	-1.732697994	-0.4507169049	0.3523693386	-0.001290749157	-4.566654572	-2.415394348	1.935966249	0.7373083821	-0.56610551	0.185652021	-3.919071	-1.696790078	1.974529418	1.091651795	1.952502438	1.260485142	2.871541344	4.890609823	-5.823725913	2.675563805	3.08987276	8.783735401	2.748470057	6.700472845	-3.275083595	2.38743731	1.345194448	7.642309549	2.750027912	8.331972907	8.040089464	10.05544363	3.682423549	6.080077844	18.24396337	7.491410688	15.36132635	13.77314246	27.38864965	31.7389904	27.48656401	22.20731821	27.65913399	26.64694385	53.32183538	105.1334882	159.5877438	227.7988719	288.9387772	312.3198204	315.49599	348.8879825	351.6389452	306.8868144	282.9922832	431.1908731	2459.826405	10399.12459	11178.77069	13283.62295	4777.994779	617.6805167	119.651086	110.1932879	59.84739644	-98.93489072	-524.1004845	-724.5335608	-439.8096255	-128.2779038	33.29116066	72.59814785	66.87966282	34.61110091	65.68269308
